Date,ALSO3.SA,BBDC4.SA,BBSE3.SA,BMOB3.SA,INTB3.SA,ITSA4.SA,LJQQ3.SA,LWSA3.SA,MLAS3.SA,POSI3.SA,PSSA3.SA,SQIA3.SA,TOTS3.SA
2023-08-22,,25653900,3832100,430900.0,1593800.0,29247768,4737107.0,5557300.0,2615800.0,1647100,1658900,,5318300
2023-08-23,,26483400,3975500,787300.0,737300.0,28240144,2552700.0,7202400.0,2386900.0,1371800,1617500,,3882500
2023-08-24,,28986200,4145400,580300.0,734400.0,18234943,2488393.0,3651500.0,2496300.0,1027400,4334500,,2668100
2023-08-25,,21558900,3824500,909000.0,530500.0,60234511,2773717.0,8198500.0,1500800.0,1182600,1799400,,3827200
2023-08-28,,41896500,2817800,1110000.0,560500.0,40736111,3071720.0,6496100.0,2568200.0,1068700,1270000,,2853300
2023-08-29,,28648200,4443100,876300.0,643700.0,19861984,1976068.0,4903000.0,2902600.0,1004900,1515400,,1918600
2023-08-30,,24566600,3465000,250500.0,492500.0,15292038,2460500.0,2688600.0,1346900.0,624200,1228400,,2601300
2023-08-31,,47366800,4845100,492400.0,1125500.0,30839569,2456747.0,4279300.0,4376200.0,3381600,1430400,,6230600
2023-09-01,,20774500,7391000,686100.0,816100.0,24683018,1960752.0,3861400.0,4423000.0,2644200,2501100,,2345400
2023-09-04,,12793700,2505500,1190700.0,668300.0,10944490,1973532.0,4838600.0,1958900.0,1561500,393700,,1429200
2023-09-05,,38596300,5276500,511300.0,779300.0,19677650,3029119.0,3672100.0,3263700.0,1158600,1440900,,3448200
2023-09-06,,30673700,4336300,683000.0,459100.0,29922869,4660730.0,4095700.0,2449900.0,925600,1456300,,5179600
2023-09-08,,26255000,3418000,318200.0,485000.0,21011587,3914607.0,3082200.0,2661100.0,1239900,1396600,,4111700
2023-09-11,,27501400,4547500,427100.0,361400.0,22426395,5592369.0,3717200.0,4532400.0,1212300,1112100,,10174700
2023-09-12,,30070000,3483600,893700.0,362900.0,14908122,6408884.0,3791200.0,2972900.0,740200,1458600,,2581700
2023-09-13,,38146100,5943000,757200.0,1028000.0,21948730,2569031.0,5914900.0,2742200.0,957800,1775900,,8856300
2023-09-14,,38099300,3575300,439800.0,448000.0,35906720,2772602.0,4380600.0,1752900.0,1016500,1273700,,5292100
2023-09-15,,38634100,5440900,543100.0,1303600.0,31491966,3906290.0,4733400.0,7883800.0,1416300,2162700,,6460600
2023-09-18,,16752200,3426600,518600.0,986400.0,19674713,3043725.0,3183000.0,2003100.0,1835300,1086700,,3485500
2023-09-19,,25653600,4976600,303500.0,1503800.0,16533920,2007106.0,3621500.0,1750900.0,1082400,1586200,,11595400
2023-09-20,,29633200,4529900,832900.0,1513100.0,18223874,2153977.0,3438900.0,1572700.0,1073400,1618800,,6217200
2023-09-21,,52192300,4876800,761100.0,1745300.0,23668729,2601286.0,6224900.0,1779900.0,2382600,2149700,,4832900
2023-09-22,,39166700,3692200,415600.0,1186400.0,23034290,3162196.0,3894000.0,1987500.0,1254300,1363600,,2757300
2023-09-25,,29657400,5648200,523300.0,980300.0,18496083,2389499.0,3506900.0,1504900.0,1348400,1615200,,3293000
2023-09-26,,35395500,4479100,773200.0,854000.0,17865033,2351462.0,3340100.0,1325800.0,1314600,1423200,,3629300
2023-09-27,,41531600,5106300,670700.0,810900.0,17726669,4644197.0,4721300.0,1963200.0,1606500,1656700,,4790500
2023-09-28,,29948700,3436900,667400.0,1359900.0,29848209,3443767.0,3856200.0,2174700.0,1536800,1320200,,3050900
2023-09-29,,20641500,4972000,1103600.0,2083800.0,14855939,2999096.0,5551800.0,4701900.0,2265900,987600,,4040400
2023-10-02,,22179800,3948800,1481800.0,1269400.0,25547196,4237156.0,5772500.0,4345200.0,874600,930900,,2873700
2023-10-03,,23190500,5135700,541800.0,893700.0,36761071,6612354.0,5019100.0,4058200.0,1546500,1149800,,2365800
2023-10-04,,45563700,3820000,476900.0,861500.0,30866564,5315768.0,8324400.0,3387500.0,2091500,885800,,2778500
2023-10-05,,40153400,3574000,322500.0,1071300.0,23178301,4101848.0,5117900.0,3313300.0,1443900,933800,,1975900
2023-10-06,,29367600,4142700,448100.0,894900.0,37008318,4027905.0,4964500.0,3089100.0,1661900,1294200,,1977300
2023-10-09,,20940600,3386800,488200.0,678900.0,21058235,3857299.0,4947200.0,2277500.0,1256400,847600,,3353000
2023-10-10,,21013500,4462100,443000.0,1495800.0,22635578,6519748.0,5484300.0,3384400.0,2084900,975600,,1955200
2023-10-11,,31695400,4634700,295000.0,9368400.0,27813645,4177312.0,4160000.0,2478400.0,1964900,732800,,2566500
2023-10-13,,31324400,3708600,286600.0,4415900.0,26291874,3482615.0,14218700.0,2041300.0,1731100,1163400,,3229100
2023-10-16,,24351900,3762400,231100.0,3162600.0,17574978,2704643.0,3628900.0,1250000.0,1337600,783400,,2934100
2023-10-17,,27989500,3656600,469700.0,3178900.0,22141874,2609806.0,7369700.0,4221600.0,1013000,705800,,4690400
2023-10-18,,32347600,6461900,507200.0,2616600.0,31129059,3959034.0,10345200.0,6410600.0,1335600,1982100,,3469400
2023-10-19,,24267000,4022800,1756300.0,1873900.0,16811551,4497123.0,8272000.0,6383600.0,1083500,886100,,3009000
2023-10-20,,29052700,5981300,314900.0,1430000.0,15197386,2912677.0,4320400.0,4568300.0,728400,974900,,2679100
2023-10-23,,25208300,5105100,506700.0,2108000.0,12608126,3593580.0,5280400.0,2519000.0,867300,1286700,,2903300
2023-10-24,,35238200,3519900,343600.0,1456800.0,18605870,3754449.0,7483300.0,3247100.0,930700,1524200,,3735600
2023-10-25,,44133500,2932900,473900.0,1469800.0,15581754,5390522.0,5713300.0,5281900.0,1016700,1092500,,3956600
2023-10-26,,52455700,3935800,256900.0,1363000.0,21026157,6061180.0,5265900.0,3093600.0,1039500,799400,,3587800
2023-10-27,,43153700,3314700,423700.0,1498500.0,19837474,4631924.0,6363000.0,3024900.0,2608600,850500,,3071100
2023-10-30,,37855700,2992300,375800.0,1571400.0,18210885,5470449.0,5711700.0,2858700.0,1453300,838500,,2348500
2023-10-31,,32793200,3569700,339000.0,4076400.0,24494956,13608318.0,5260800.0,5063200.0,1268000,1573700,,3310600
2023-11-01,,42471800,5279300,340400.0,1534400.0,27184064,7046679.0,12259400.0,10335900.0,1812200,1804900,,3499200
2023-11-03,,70577700,3243700,768500.0,1000800.0,27773209,8769273.0,9092000.0,10989800.0,1812600,1150500,,4218100
2023-11-06,,23949400,7091300,375700.0,550700.0,19622192,4932462.0,5386300.0,4876700.0,2358000,1087600,,2072300
2023-11-07,,80300200,6899700,310400.0,507300.0,25252736,5623508.0,5509600.0,4945100.0,1274000,2673200,,6276800
2023-11-08,,33468600,4622200,580500.0,525500.0,13043322,5530902.0,4017100.0,2904800.0,1293300,1146800,,16516800
2023-11-09,,45228200,6301300,387200.0,532400.0,14899312,4502397.0,3371600.0,2768500.0,898800,2354500,,4391300
2023-11-10,,66453700,5040600,542600.0,563300.0,14191908,4625432.0,15050100.0,3871600.0,1287500,5000800,,4915800
2023-11-13,,47338000,4400500,1261800.0,565700.0,16444125,3638514.0,11493600.0,3116700.0,1803100,1200500,,10915900
2023-11-14,,42559800,8320600,721400.0,1677200.0,38860355,5949100.0,10786400.0,7242500.0,6570700,2226100,,8398300
2023-11-16,,60626800,5237200,1649200.0,1410000.0,32719391,4956805.0,12502400.0,6026200.0,2381200,2214500,,9614700
2023-11-17,,34543100,7227000,439600.0,497200.0,25737290,3135216.0,10183200.0,4721000.0,1728400,2282400,,8597000
2023-11-20,,26702200,4036700,225200.0,1218900.0,26332761,3264438.0,6605300.0,2450800.0,1228400,1225600,,5620700
2023-11-21,,17047900,3525800,734500.0,1233800.0,19122050,4936519.0,3788000.0,2863300.0,5466400,1605700,,7733200
2023-11-22,,39082200,4274700,457500.0,1361200.0,37853295,4390418.0,8233800.0,3539200.0,1792600,973700,,6708200
2023-11-23,,70385300,4702900,450800.0,1137600.0,23765414,3253382.0,3593700.0,2361900.0,1564700,1037100,,2440500
2023-11-24,,28854100,2692900,147200.0,926000.0,23027739,3130753.0,9299800.0,2206300.0,1995300,1097900,,3115800
2023-11-27,,25263900,5064100,425400.0,1572500.0,20970699,2442547.0,8631900.0,2302300.0,1387800,1281500,,3138300
2023-11-28,,43584200,3350800,260400.0,1196300.0,23957606,3913289.0,7983500.0,2291500.0,1410700,1041500,,2727600
2023-11-29,,36063500,6437800,300800.0,943600.0,17077354,3599260.0,8015100.0,2751600.0,1732800,2131600,,3491300
2023-11-30,,54061000,9110200,229600.0,2051100.0,56074056,2920690.0,5580500.0,2944200.0,1563300,1195800,,6671700
2023-12-01,,43911800,13397300,234300.0,1799000.0,28598011,2773413.0,5792100.0,4500200.0,1522900,1801100,,4222700
2023-12-04,,24320200,6664100,361600.0,575400.0,17553033,2343044.0,6420800.0,3215000.0,1967500,1439500,,3092800
2023-12-05,,33186200,6923600,502500.0,664500.0,20340848,4245372.0,10433200.0,2463100.0,1270700,1834500,,3327900
2023-12-06,,33542000,6562700,123400.0,1599900.0,17665230,5041297.0,5135700.0,2277200.0,1280200,1106700,,1934100
2023-12-07,,26382800,8654400,185600.0,827600.0,12604114,5284223.0,18685400.0,2654100.0,2132000,1518800,,1771000
2023-12-08,,40696300,4643700,145200.0,588100.0,15526930,5246694.0,5250500.0,2060200.0,1274200,2431500,,3756400
2023-12-11,,17300300,2863200,178200.0,315000.0,15200990,4336761.0,3823000.0,1605800.0,1172900,2259600,,3949200
2023-12-12,,114069600,3673700,252500.0,626400.0,11610587,3111379.0,18986600.0,3386700.0,732900,843700,,8252900
2023-12-13,,73283800,19319300,228200.0,1027800.0,32450243,5732039.0,13031000.0,4058800.0,991600,1534900,,5120500
2023-12-14,,62827600,9833200,361100.0,832000.0,27074266,5413344.0,28873200.0,3766200.0,1446300,1672600,,4693900
2023-12-15,,74469300,7349900,1126600.0,1566100.0,66973705,3860443.0,20083000.0,1696800.0,1095600,2121500,,3942100
2023-12-18,,68532600,6111100,422800.0,1089700.0,28611673,2768443.0,4841000.0,886400.0,1156400,1374400,,3099500
2023-12-19,,31387900,6040300,256800.0,1091100.0,22051337,2173046.0,3382000.0,1256300.0,643300,1239500,,2109300
2023-12-20,,28935500,3834700,186000.0,1416900.0,18723730,1843498.0,9108000.0,3219700.0,968800,2183600,,5407400
2023-12-21,,30227000,3199900,184000.0,956300.0,13595060,1955883.0,6555700.0,4392200.0,2211200,1879500,,3251200
2023-12-22,,36672400,2546200,181200.0,1119800.0,14163788,1569230.0,7951200.0,2996400.0,1351700,1312200,,2187000
2023-12-26,,13390200,1932400,287100.0,806800.0,14035348,2997067.0,7953200.0,2827200.0,1683200,1075500,,1542500
2023-12-27,,17838700,2464600,269800.0,482700.0,20847831,4316982.0,5644200.0,3581500.0,1276100,887000,,1833100
2023-12-28,,14852700,2512300,343600.0,1166900.0,25187682,3141099.0,12153500.0,6679300.0,1587400,748600,,2839400
2024-01-02,,31715700,3584300,432700.0,1168300.0,18086371,3055600.0,11838700.0,6153900.0,2891200,1002600,,2837100
2024-01-03,,20470600,4581100,277200.0,1064100.0,19558590,3471400.0,8239100.0,3320500.0,1310300,628300,,3030700
2024-01-04,,31294000,4831000,259300.0,782000.0,26977344,4074800.0,7361800.0,2889200.0,1121200,758700,,3736300
2024-01-05,,30772400,6319900,554800.0,577700.0,29102950,4885000.0,10571400.0,2063000.0,957500,908100,,2165900
2024-01-08,,21044300,3455700,198300.0,901200.0,17024321,3162800.0,8121100.0,1330200.0,1279500,831900,,2512800
2024-01-09,,49479300,4025700,345900.0,1633100.0,14746394,2248200.0,21792000.0,2358700.0,902600,1092500,,2537000
2024-01-10,,39455700,3202100,276900.0,1912900.0,10192153,2307000.0,9037100.0,5045500.0,848700,1691800,,1756900
2024-01-11,,30915500,4130200,951700.0,1574200.0,14245112,3114600.0,10879100.0,6086500.0,679100,1949600,,3116600
2024-01-12,,39595400,3381800,229400.0,1653200.0,14917325,1893500.0,11736000.0,2918500.0,1388800,2704300,,2009100
2024-01-15,,11765400,2596100,194000.0,523700.0,10712798,1310600.0,4128300.0,1293100.0,980700,1355100,,1117000
2024-01-16,,48307800,4458500,205400.0,2632700.0,29989875,2076800.0,9560300.0,2954900.0,761600,2495100,,3017200
2024-01-17,,35712900,6898600,201600.0,1743600.0,22242706,3036200.0,11545900.0,3001700.0,584700,2424400,,2378400
2024-01-18,,42665600,6212300,302700.0,1165000.0,24089596,2506500.0,11465100.0,3134900.0,850700,1434600,,2211200
2024-01-19,,61792500,5029600,307800.0,1262100.0,14772641,3309200.0,23594900.0,5501500.0,1849000,1319400,,3164000
2024-01-22,,30906700,5309000,296000.0,1110100.0,10937836,2910300.0,12140900.0,3139700.0,842200,972200,,4855100
2024-01-23,,37294600,4389600,242900.0,490800.0,32272965,2647200.0,9038600.0,3010700.0,1302500,1972000,,3308700
2024-01-24,,36308700,3851300,176300.0,484000.0,22247870,3548700.0,11661300.0,3633400.0,2229400,1143100,,3813800
2024-01-25,,30256900,4102800,84500.0,3298300.0,15697753,4012900.0,10969300.0,3449900.0,921600,1055700,,1434500
2024-01-26,,22825700,2944900,192000.0,995400.0,18126710,2017500.0,10197200.0,6107400.0,1304500,1675600,,1378000
2024-01-29,,17302700,2700200,240200.0,817100.0,10897497,1670100.0,7677100.0,2682600.0,1144100,1377700,,2758800
2024-01-30,,35419800,3617200,678200.0,1472300.0,30026449,2596000.0,10001400.0,1914300.0,686600,903500,,1959800
2024-01-31,,32956700,4992900,201600.0,1246700.0,23600147,3840900.0,15986300.0,7142200.0,864400,996200,,3297400
2024-02-01,,32717300,3769600,220700.0,1091400.0,23856597,2360200.0,7117600.0,3294100.0,577500,1183800,,2890300
2024-02-02,,41476600,4605100,258600.0,1316500.0,27373313,4159300.0,9141800.0,4039400.0,691400,1336700,,2723000
2024-02-05,,31582200,9137200,201300.0,830400.0,19278905,3351900.0,11450100.0,3606700.0,947700,1404900,,2281100
2024-02-06,,99040100,5309200,361400.0,1100500.0,37972086,2369000.0,9423400.0,3504900.0,777200,1038900,,1640900
2024-02-07,,341120300,6849300,414700.0,966400.0,19914866,2561800.0,10941700.0,2111600.0,788200,3205500,,3449600
2024-02-08,,156143100,10362700,1005300.0,1332800.0,25454674,3887200.0,6584100.0,4690600.0,801900,3030700,,18285400
2024-02-09,,99727200,7162700,223300.0,602400.0,19065161,3367400.0,6452400.0,2293300.0,664200,2927100,,6941000
2024-02-14,,46804300,6703600,229200.0,587500.0,13754265,2838200.0,4554100.0,2071200.0,432700,1873200,,6295600
2024-02-15,,49860300,12861800,240100.0,708100.0,15347502,4175800.0,8567600.0,2259500.0,560200,2383800,,4483100
2024-02-16,,55291600,6565200,167900.0,626900.0,19876893,1852600.0,8291100.0,1871200.0,601800,2538300,,4937200
2024-02-19,,28026600,3584300,161600.0,727900.0,12915640,2447900.0,9562200.0,1552200.0,593000,932300,,2262100
2024-02-20,,85230500,5768700,166900.0,2227700.0,38239616,2421700.0,6909900.0,2965700.0,1742800,1458600,,6852300
2024-02-21,,43236100,3317900,227100.0,570400.0,20313955,2223500.0,7285000.0,1537500.0,1202800,1659000,,3345100
2024-02-22,,42741200,7385000,181100.0,938200.0,40932122,1999800.0,6118600.0,1600800.0,1550000,1444000,,5913300
2024-02-23,,34751100,2083700,164400.0,1237600.0,39844900,1976600.0,2935800.0,1077900.0,1140500,1774600,,3076400
2024-02-26,,21888800,3062700,156100.0,1325600.0,22555416,1579400.0,3405100.0,1506400.0,617000,1424200,,2013400
2024-02-27,,45546800,2683400,264600.0,1470100.0,19459195,3351800.0,6571200.0,2834300.0,1057600,2511800,,3407100
2024-02-28,,22066700,2701500,118000.0,1351200.0,21166242,1610500.0,5903800.0,2855100.0,831900,7607900,,2046000
2024-02-29,,62632200,3700900,223400.0,4455300.0,30294947,1290400.0,7353400.0,4055600.0,1160100,2542600,,7009900
2024-03-01,,29511700,5043500,243000.0,1114500.0,10284664,2163400.0,6343400.0,2419100.0,1737600,2157900,,4182000
2024-03-04,,31807800,2751200,199300.0,1499100.0,10912450,1730400.0,4718700.0,1254500.0,796500,1887900,,3044600
2024-03-05,,31456000,2697200,369900.0,553000.0,16044455,1266300.0,7812400.0,1576900.0,1030700,1014700,,2535500
2024-03-06,,31614900,5536700,336700.0,473600.0,27640843,3062500.0,5077100.0,1154300.0,747500,2566200,,4797100
2024-03-07,,21462000,6104900,967400.0,440500.0,13063550,7665800.0,3225100.0,1605600.0,645900,3401300,,6562300
2024-03-08,,31663900,4331200,143800.0,694500.0,15163340,3143600.0,7231600.0,2125300.0,730200,2126600,,2502200
2024-03-11,,27118300,3570500,161100.0,787700.0,15316414,3040900.0,5823500.0,540300.0,431500,1157400,,3491100
2024-03-12,,42760600,5043700,202800.0,2135700.0,19010193,2644800.0,6511000.0,1328900.0,1004000,1476700,,3167500
2024-03-13,,25253000,3551400,126000.0,1192300.0,19691333,3592100.0,6584600.0,1123600.0,558300,1369000,,2012500
2024-03-14,,41564200,3033200,184200.0,888400.0,15641494,3057000.0,5994200.0,1382600.0,469800,1378400,,5137100
2024-03-15,,30908700,9889500,242500.0,1119200.0,53607556,3204500.0,14126700.0,1048200.0,859300,1322600,,4284200
2024-03-18,,15035500,2938000,238800.0,721500.0,12492455,2294600.0,5904800.0,1292300.0,982100,1447400,,3003400
2024-03-19,,16792800,3323700,77600.0,939300.0,8971651,1967400.0,6228500.0,984800.0,1331200,1664200,,3028400
2024-03-20,,35020600,4568200,147700.0,657800.0,16941061,2971800.0,7427600.0,1136700.0,1023800,2134700,,2162900
2024-03-21,,19771200,6495600,485900.0,372100.0,17646082,5087500.0,18142600.0,1215700.0,2748700,1262100,,1992800
2024-03-22,,28438800,3203400,114400.0,567700.0,12624230,1399800.0,10526700.0,959900.0,1413500,711600,,1850800
2024-03-25,,31920500,5938300,127900.0,481500.0,19538797,4506200.0,6026600.0,1183900.0,661300,722300,,1668700
2024-03-26,,19219400,5639300,166700.0,643600.0,16398902,3167400.0,5930300.0,863800.0,1599600,981700,,8248300
2024-03-27,,35882600,3960400,364000.0,1021500.0,13278693,2606600.0,8913700.0,1548900.0,1447800,1361000,,6564700
2024-03-28,,25925000,3711600,368400.0,1164900.0,17782483,2522300.0,9561100.0,13699200.0,2645100,1027600,,5946700
2024-04-01,,24308100,4196800,1373700.0,601400.0,17530981,2633700.0,14228800.0,1917500.0,2258200,1382700,,3829600
2024-04-02,,24862500,5143600,321700.0,716500.0,18138436,2171400.0,8347700.0,2206200.0,2875000,1572700,,4202000
2024-04-03,,50953400,5151500,972400.0,1883200.0,15946458,2184900.0,7311300.0,2090400.0,2377900,1359000,,3825200
2024-04-04,,53741700,5021300,454100.0,792700.0,24094759,3391300.0,6313400.0,1916900.0,3421800,1194400,,5065300
2024-04-05,,18774100,5512700,322600.0,1199500.0,19042787,2104200.0,5276500.0,1509700.0,1789100,951800,,3660100
2024-04-08,,23453800,5454500,257400.0,1667100.0,21634284,1960800.0,4600100.0,1669800.0,2383000,943100,,2003000
2024-04-09,,23248900,3395300,174000.0,985900.0,12122303,2582200.0,7181600.0,5288800.0,2072600,966300,,6333100
2024-04-10,,28689800,7824700,281000.0,1408300.0,19983497,2695700.0,8887900.0,4101800.0,2269300,1419400,,7363400
2024-04-11,,20195300,6484100,157900.0,1871300.0,20364621,1288300.0,6281900.0,4285600.0,1894500,1328800,,3275100
2024-04-12,,22530800,7022200,482300.0,1238800.0,13254920,2200500.0,10347600.0,3926900.0,1325400,1647200,,4225900
2024-04-15,,30053000,4548000,492800.0,1543800.0,22399653,3043400.0,7209400.0,7651700.0,1430000,2253700,,3627700
2024-04-16,,39993200,5705900,1951800.0,1490400.0,23129308,3112900.0,9453700.0,3398100.0,1883200,1621000,,4768300
2024-04-17,,27611500,4880800,450100.0,687200.0,24967699,2079200.0,9189600.0,1979800.0,1399800,1743200,,8115600
2024-04-18,,40788000,5138700,409200.0,1025400.0,24353468,2277400.0,6175400.0,2419900.0,1317000,1293200,,11995900
2024-04-19,,49864000,3840600,339900.0,1324900.0,15741750,3680600.0,4899600.0,2620300.0,1324800,2073600,,7691000
2024-04-22,,24572300,3602200,342900.0,1215200.0,15308991,2562400.0,5145700.0,2410800.0,1409100,1020900,,12355900
2024-04-23,,29567700,3518300,346400.0,1081100.0,23830995,1708100.0,5385800.0,1452600.0,765200,2079800,,5279700
2024-04-24,,21669200,4503700,380300.0,1178800.0,18106057,1692000.0,5481100.0,6105100.0,1843700,2072900,,3860600
2024-04-25,,18043100,3672800,570200.0,1510000.0,15128917,2512300.0,7486900.0,3195000.0,1131000,2578400,,4076700
2024-04-26,,23755300,3071900,169200.0,785400.0,16362005,0.0,10539500.0,3237600.0,1197800,2454600,,2841900
2024-04-29,,25762000,3246400,276700.0,756800.0,18002681,8351700.0,6203700.0,1961200.0,923500,1794800,,4342100
2024-04-30,,60459200,3280100,956000.0,6028700.0,29577877,5960800.0,9486900.0,2020200.0,1235600,1417700,,3192000
2024-05-02,,79939800,3651700,276700.0,1821400.0,24095835,4985300.0,7133500.0,5157900.0,1621400,2063300,,3272000
2024-05-03,,61196700,3172500,464300.0,1353100.0,21237992,8771000.0,7028500.0,2288500.0,2228600,3242800,,4097100
2024-05-06,,30205500,6137400,387000.0,2304900.0,14415075,7629500.0,3363200.0,1907500.0,1658500,1484600,,2588900
2024-05-07,,30097000,5677200,478300.0,1699800.0,24402198,9043500.0,5626900.0,3207500.0,1636400,3329200,,6334800
2024-05-08,,23271100,4408900,546600.0,1038900.0,28843381,11472300.0,3094800.0,1921900.0,1151700,6264100,,4184500
2024-05-09,,60548200,4896600,205800.0,831800.0,23442985,6869000.0,12003500.0,1583700.0,1005400,2643000,,4440400
2024-05-10,,38379100,5008100,678300.0,519900.0,21234011,3224800.0,17602400.0,1765500.0,1122900,1526900,,3007900
2024-05-13,,21216600,8944200,465200.0,370800.0,20138614,4119900.0,5121500.0,1299700.0,827100,1535500,,3023000
2024-05-14,,41886100,5116800,221500.0,837100.0,23721918,6237500.0,3336500.0,3045400.0,1014900,2330300,,3440300
2024-05-15,,31232700,5971200,413000.0,829500.0,19596563,10550700.0,5580900.0,9110000.0,4927600,8888900,,1912600
2024-05-16,,30538600,2799500,336400.0,637900.0,14908289,4769500.0,13668000.0,1512000.0,1496700,2633700,,3217800
2024-05-17,,31448500,3003800,1130300.0,744600.0,27859320,3057900.0,3543700.0,1872600.0,2603100,5261500,,5003900
2024-05-20,,27043700,5593000,309900.0,681200.0,25066019,1536800.0,6175600.0,1060500.0,1036200,1801400,,2796100
2024-05-21,,26225200,2926300,284000.0,900500.0,32906452,4269000.0,6122900.0,1339900.0,1294700,999500,,3838000
2024-05-22,,36303200,4227600,299400.0,1513900.0,39622766,2924500.0,11468300.0,1795900.0,1189600,2254300,,9890200
2024-05-23,,47524300,3931400,210300.0,1123300.0,19727477,2133600.0,20317900.0,2711600.0,1301000,3784900,,7772900
2024-05-24,,34080500,6488600,278100.0,518500.0,33708503,1563400.0,6795700.0,1501100.0,1496900,1433300,,2549400
2024-05-27,,11028300,3627100,200900.0,448000.0,17050891,1647400.0,5352600.0,1454200.0,640100,1031100,,1486900
2024-05-28,,26207100,5793500,332800.0,473100.0,18520206,2022600.0,7458900.0,2198100.0,981300,1369500,,4031700
2024-05-29,,29552400,5595000,547300.0,396600.0,25944983,1927700.0,13380000.0,1305400.0,658400,1389600,,3519300
2024-05-31,,50760400,7440700,449700.0,774100.0,63397394,3764800.0,7253600.0,1161800.0,1014400,2845700,,9199700
2024-06-03,,30299600,6974200,385400.0,1128200.0,21808979,3906700.0,18064700.0,1436100.0,1260600,1727800,,3917200
2024-06-04,,44292600,6177200,509100.0,580900.0,16521211,2932900.0,12881000.0,1220000.0,1102400,1173600,,4987000
2024-06-05,,23783000,5958100,354100.0,393500.0,18252031,2581900.0,12549100.0,3794400.0,662100,814200,,1954300
2024-06-06,,26997300,3785400,514500.0,1053200.0,11471067,3934500.0,12132300.0,1791800.0,1302500,1331900,,4751000
2024-06-07,,131901800,3958500,336300.0,647100.0,32425824,3033700.0,17786600.0,2436500.0,817900,935600,,4416700
2024-06-10,,24749200,3482500,199900.0,739600.0,23230855,2072600.0,10557000.0,2261700.0,780100,1045300,,1683200
2024-06-11,,24693700,3802200,589900.0,971500.0,14815239,1813700.0,6535600.0,1455400.0,1232300,1370800,,2469600
2024-06-12,,59033400,4762100,603000.0,1152500.0,30279026,2215600.0,14537800.0,3146600.0,1149300,1209700,,6787100
2024-06-13,,42051200,4977700,302200.0,785200.0,17288839,3664000.0,7590900.0,2486200.0,621600,1361200,,3269500
2024-06-14,,43737800,3045200,696700.0,841900.0,18765038,2253500.0,6081000.0,1966500.0,652200,1477700,,6030000
2024-06-17,,59437200,3964300,186400.0,686200.0,26348483,2755300.0,7537900.0,3767900.0,502400,1171900,,4634800
2024-06-18,,39586800,2968900,230100.0,1146100.0,34841442,3243500.0,6454900.0,1560800.0,823200,2557500,,7423000
2024-06-19,,29600400,2951900,146300.0,510900.0,15234337,3143000.0,5474800.0,2178800.0,631400,1397600,,2882800
2024-06-20,,33487200,3145800,211000.0,2051100.0,18607769,2910000.0,6955600.0,2663300.0,1098100,1661500,,3452900
2024-06-21,,63797400,7547200,221000.0,1538500.0,51625880,3471900.0,5207300.0,2510600.0,1018500,2156000,,4794900
2024-06-24,,29037500,4615700,380900.0,1457800.0,49419273,2656900.0,3588900.0,3840200.0,750600,2023000,,2473200
2024-06-25,,26896300,3257800,335700.0,764800.0,28523787,2608400.0,6679200.0,2620000.0,463200,595800,,1978900
2024-06-26,,35848900,4021000,294900.0,721900.0,21496378,2032300.0,8336000.0,3214600.0,1083100,1885600,,3690200
2024-06-27,,20010000,3303900,300200.0,1222300.0,17942226,1936800.0,9337200.0,3928300.0,2179500,1498000,,2342200
2024-06-28,,31675700,4653800,309900.0,1508200.0,25915294,3990800.0,4580200.0,2396900.0,1525700,979000,,4083100
2024-07-01,,18567800,3226000,479000.0,1368800.0,17838742,3928200.0,4338100.0,2867700.0,1795000,833600,,1658800
2024-07-02,,26562800,7094300,253300.0,1278500.0,19165740,3500000.0,6188900.0,2016100.0,1978700,1667600,,3458500
2024-07-03,,31060900,7384100,196100.0,833200.0,16091141,6182300.0,6601200.0,2906800.0,1253900,1032400,,1876500
2024-07-04,,13768400,1925200,201600.0,607800.0,10774759,4389700.0,5757900.0,3411500.0,1503200,695300,,1368800
2024-07-05,,41410800,6548400,315400.0,619500.0,17536145,5127800.0,8159700.0,2481400.0,928800,1208800,,2245000
2024-07-08,,33661100,2715000,267800.0,678000.0,18016558,3092200.0,8324600.0,1862500.0,757900,1442300,,1732600
2024-07-09,,18579400,4066000,616900.0,1286400.0,14794048,2148700.0,7173300.0,1394700.0,573200,1207800,,2882600
2024-07-10,,32909900,2371600,569100.0,1518800.0,31250824,3706800.0,13643900.0,1785400.0,815900,1044600,,1634600
2024-07-11,,35308200,2573900,522100.0,1306900.0,17603269,3370400.0,8332500.0,4167200.0,1230900,3028500,,2730400
2024-07-12,,28892700,3674000,210100.0,694500.0,23752575,3226600.0,4603600.0,2887500.0,1396100,2389200,,2347500
2024-07-15,,18471500,1990800,206300.0,1005200.0,20098167,1425900.0,5637800.0,2188800.0,1745900,1056700,,1864200
2024-07-16,,28351100,2999300,326200.0,1085100.0,23630697,2886100.0,7747700.0,1820300.0,2072300,1281800,,4190800
2024-07-17,,23144800,3469600,134600.0,945600.0,23921570,5131900.0,9500500.0,2735500.0,1921700,852200,,2400200
2024-07-18,,22829000,2750600,297200.0,2468800.0,19537399,3420800.0,7625500.0,3936100.0,2578900,2444800,,3160900
2024-07-19,,31721300,2388700,195900.0,752400.0,14772641,1618700.0,5888000.0,3300800.0,1344100,915500,,2758600
